Time,MD5,Controller,Blah,Blah,condition,quantifier,prior,qudbias,item,sentence,startvalue,endvalue,rating,RT
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,Did the kids answer <b> any of </b>the questions correctly?,0,100,25.5,41633
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,Sue and Marc went to a two-day science exhibition. On the first day%2C the organizers approached them and asked if they had already been to any of the booths.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,Have Sue and Marc visited<b> all of </b>the booths so far?,0,100,17.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,Have Sue and Marc visited<b> any of </b>the booths so far?,0,100,34.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,Have Sue and Marc visited<b> any of </b>the booths so far?,0,100,26.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,<b>How many</b> of the booths have Sue and Marc visited so far?,0,100,90.83,32071
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,The local community organized a flea market last weekend. The sellers  all hoped that they could close every sale they dealt with.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,<b>Were any</b> of the sales closed in the end?,0,100,24.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,<b>How many</b> of the sales were closed in the end?,0,100,86.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,<b>Were all</b> of the sales closed in the end?,0,100,64.5,29320
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,Paula is a dedicated store assistant. A week ago%2C five boxes of new products had arrived at the store. Her manager asked if she had already opened the boxes.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b>Have any</b> of the boxes been opened?,0,100,91.17,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b>How many</b> of the boxes have been opened?,0,100,33.5,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b>How many</b> of the boxes have been opened?,0,100,9.5,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b>Have all</b> of the boxes been opened?,0,100,78.5,29255
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,Bill is an average runner who tried to break five Guinness records of running. At the day of the challenge%2C he tried hard to break as many records as he could.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b>How many</b> of the records were broken in the end?,0,100,94.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b>Were all</b> of the records broken in the end?,0,100,21.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b>Were all</b> of the records broken in the end?,0,100,33.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b>Were any</b> of the records broken in the end?,0,100,84.5,24168
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,35,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,9,The teacher has just finished correcting exams. The dean wants an update because the school will be closed if all of the students failed.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,35,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,9,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,35,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,9,<b>Did all</b> of the students pass the exam?,0,100,62.5,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,35,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,9,<b>Did any</b> of the students pass the exam?,0,100,92.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,35,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,9,<b>How many</b> of the students passed the exam?,0,100,84.17,25545
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,Wayne is a diligent therapist who is always there for his patients. Today%2C he has a minor flu. His assistant asks if she has to cancel any of his appointments.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b>Were all</b> of the appointments cancelled?,0,100,64.17,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b>Were any</b> of the appointments cancelled?,0,100,79.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b>How many</b> of the appointments were cancelled?,0,100,81.17,21916
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,Lily inherited her mom's huge book collection. When her boyfriend visited%2C he wondered how much of this collection Lily had cataloged thus far.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,<b>How many</b> of the books have been cataloged?,0,100,73.5,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,<b>Have all</b> of the books been cataloged?,0,100,59.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,<b>Have any</b> of the books been cataloged?,0,100,84.5,20496
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,Erin is a vet. During her last trip%2C she encountered six deer in critical condition%2C and she did the best she could to save all their lives.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b>Did any</b> of the six deer survive?,0,100,94.5,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b>How many</b> of the six deer survived?,0,100,80.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b>Did all</b> of the six deer survive?,0,100,38.83,25357
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,62,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,18,Paul lives on a sheep farm his parents bought for him%2C but plays video games all day. His parents called him and warned him that he must sell at least one sheep to be able to continue living at the farm.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,62,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,18,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,62,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,18,<b>Have all</b> of the sheep been sold?,0,100,38.5,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,62,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,18,<b>Have any</b> of the sheep been sold?,0,100,89.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,62,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,18,<b>How many</b> of the sheep have been sold?,0,100,72.17,21833
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,58,0,EveryNot.None.AllBias,EveryNot,None,AllBias,17,Jack is an incompetent homicide detective trying to solve three recent murders. His boss tells him that he will have to look for a new job if he doesn't solve these murders.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,58,0,EveryNot.None.AllBias,EveryNot,None,AllBias,17,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,58,0,EveryNot.None.AllBias,EveryNot,None,AllBias,17,<b>Have any</b> of the cases been solved?,0,100,91.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,58,0,EveryNot.None.AllBias,EveryNot,None,AllBias,17,<b>How many</b> of the cases have been solved?,0,100,82.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,58,0,EveryNot.None.AllBias,EveryNot,None,AllBias,17,<b>Have all</b> of the cases been solved?,0,100,85.17,22670
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,A glamorous cocktail event was being held in the Hilton hotel. When guests arrived%2C the receptionist checked to make sure everyone had observed the dress code.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b>Were any</b> of the guests dressed properly?,0,100,25.5,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b>How many</b> of the guests were dressed properly?,0,100,37.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b>Were all</b> of the guests dressed properly?,0,100,84.17,23630
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,Julia is a straight-A student. This semester%2C she enrolled for the easiest classes. After the semester%2C her mother phoned her to find out whether her daughter had aced all of her classes.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,Did Julia fail<b> all of </b> the classes?,0,100,31.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,Did Julia fail<b> all of </b> the classes?,0,100,22.17,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,Did Julia fail<b> any of </b>the classes?,0,100,76.17,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,<b>How many</b> of the classes did Julia fail?,0,100,24.17,23757
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,A tech start-up is facing some financial issues. During an HR meeting%2C the board discussed how much they had to downsize.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,<b>How many</b> of the employees will be fired?,0,100,69.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,Will<b> all of </b>of the employees be fired?,0,100,42.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,Will<b> any of </b>of the employees be fired?,0,100,78.17,21133
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,Eric is a professional producer working on a new album. One day%2C he called the composer  to suggest that they should demo the new songs if they haven't done so already.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b>Have all</b> of the new songs been demoed?,0,100,68.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b>Have any</b> of the new songs been demoed?,0,100,88.5,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b>How many</b> of the new songs have been demoed?,0,100,87.5,16012
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,The couple has been planning their wedding for next month. The bride wants to know if they are behind schedule to finish writing the invitations.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,<b>How many</b> of the wedding invitations have been written?,0,100,74.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,<b>How many</b> of the wedding invitations have been written?,0,100,83.5,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,<b>Have all</b> of the wedding invitations been written?,0,100,75.5,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,<b>Have any</b> of the wedding invitations been written?,0,100,83.17,57863
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,Rachel is an industrious teaching assistant who has to grade student essays. After a week%2C her boss asks if she has already started grading the essays.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b>Were all</b> of the student essays graded?,0,100,35.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b>Were any</b> of the student essays graded?,0,100,87.5,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b>How many</b> of the student essays were graded?,0,100,95.5,19888
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,The unsuccessful broker has made some risky investments in the stock market. He nervously stared at the monitor%2C because whether he can pay for the mortgage depends on the number of the investments that work out.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b>How many</b> of the investment paid off?,0,100,92.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b>Did all</b> of the investment pay off?,0,100,63.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b>Did any</b> of the investment pay off?,0,100,94.5,20166
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14,Roy recently started a career as a professional gamer. A journalist interviewed him%2C and asked if he had already been invited to all of the five Major League Gaming tournaments.,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14,How relevant are the following questions for the story?,0,100,-1,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14,Has Roy been invited to<b> any of </b>the Major League Gaming tournament?,0,100,94.83,
1566284145,e667f7c1017e7985412f86703e6ca5f3,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14,<b>How many</b> of the Major League Gaming tournament has Roy been invited to?,0,100,95.17,
